words@yak1980m	@yak1980m	734.98	735.17	/
words@yak1980m	@yak1980m	735.17	735.79	двадцатый
words@yak1980m	@yak1980m	735.79	736.297	год
words@yak1980m	@yak1980m	737.712	737.991	видел
words@yak1980m	@yak1980m	737.991	738.27	там
words@yak1980m	@yak1980m	738.27	738.549	?
words@yak1980m	@yak1980m	738.549	738.83	щас
words@yak1980m	@yak1980m	738.83	739.1	прошёл
words@yak1980m	@yak1980m	739.1	739.502	человек
words@yak1980m	@yak1980m	741.617	741.88	это
words@yak1980m	@yak1980m	741.88	742.21	прошёл
words@yak1980m	@yak1980m	742.21	742.617	ты
words@yak1980m	@yak1980m	745.317	745.69	из
words@yak1980m	@yak1980m	745.69	746.17	седьмого
words@yak1980m	@yak1980m	746.17	746.96	сентября
words@yak1980m	@yak1980m	746.96	747.07	может
words@yak1980m	@yak1980m	747.07	747.2	быть
words@yak1980m	@yak1980m	747.2	747.43	даже
words@yak1980m	@yak1980m	747.43	747.71	шестьдесят
words@yak1980m	@yak1980m	747.71	748.11	девятого
words@yak1980m	@yak1980m	748.11	748.43	года
words@yak1980m	@yak1980m	748.43	748.49	/
words@yak1980m	@yak1980m	748.49	748.55	/
words@yak1980m	@yak1980m	748.55	749.03	неизвестно
words@yak1980m	@yak1980m	749.03	749.08	/
words@yak1980m	@yak1980m	749.08	749.17	/
words@yak1980m	@yak1980m	749.17	749.3	или
words@yak1980m	@yak1980m	749.3	749.48	может
words@yak1980m	@yak1980m	749.48	749.72	быть
words@yak1980m	@yak1980m	749.72	749.78	в
words@yak1980m	@yak1980m	749.78	750.18	прошлое
words@yak1980m	@yak1980m	750.18	750.2	/
words@yak1980m	@yak1980m	750.2	750.24	/
words@yak1980m	@yak1980m	750.24	750.42	или
words@yak1980m	@yak1980m	750.42	750.54	может
words@yak1980m	@yak1980m	750.54	750.74	быть
words@yak1980m	@yak1980m	750.74	750.79	в
words@yak1980m	@yak1980m	750.79	751.697	будущем
words@yak1980m	@yak1980m	751.92	752.19	ну
words@yak1980m	@yak1980m	752.19	752.25	/
words@yak1980m	@yak1980m	752.25	752.43	это
words@yak1980m	@yak1980m	752.43	752.57	я
words@yak1980m	@yak1980m	752.57	752.84	щас
words@yak1980m	@yak1980m	752.84	753.27	конечно
words@yak1980m	@yak1980m	753.27	753.49	в
words@yak1980m	@yak1980m	753.49	754.01	шутливой
words@yak1980m	@yak1980m	754.01	754.5	форме
words@yak1980m	@yak1980m	754.5	754.56	/
words@yak1980m	@yak1980m	754.56	754.62	/
words@yak1980m	@yak1980m	754.62	754.68	и
words@yak1980m	@yak1980m	754.68	754.9	это
words@yak1980m	@yak1980m	754.9	755.21	наверное
words@yak1980m	@yak1980m	755.21	755.81	неправильно
words@yak1980m	@yak1980m	755.81	756.35	рассказывать
words@yak1980m	@yak1980m	756.35	756.65	о
words@yak1980m	@yak1980m	756.65	757.184	фильме
words@yak1980m	@yak1980m	757.184	757.24	"
words@yak1980m	@yak1980m	757.24	757.77	Довод
words@yak1980m	@yak1980m	757.77	757.82	"
words@yak1980m	@yak1980m	757.82	757.92	в
words@yak1980m	@yak1980m	757.92	758.66	шутли...
words@yak1980m	@yak1980m	758.66	759.29	#смеётся#
words@yak1980m	@yak1980m	760.1	760.47	ну
words@yak1980m	@yak1980m	760.47	760.52	в
words@yak1980m	@yak1980m	760.52	760.72	общем
words@yak1980m	@yak1980m	760.72	761.03	короче
words@yak1980m	@yak1980m	761.03	761.08	/
words@yak1980m	@yak1980m	761.08	761.25	это
words@yak1980m	@yak1980m	761.25	761.62	такая
words@yak1980m	@yak1980m	761.62	761.73	/
words@yak1980m	@yak1980m	761.73	761.83	да
words@yak1980m	@yak1980m	762.095	762.435	фсь...
words@yak1980m	@yak1980m	765.205	765.39	ну
words@yak1980m	@yak1980m	765.39	765.54	да
words@yak1980m	@yak1980m	765.54	765.59	/
words@yak1980m	@yak1980m	765.59	765.63	/
words@yak1980m	@yak1980m	765.63	765.8	это
words@yak1980m	@yak1980m	765.8	766.4	расслоение
words@yak1980m	@yak1980m	766.4	766.83	времени
words@yak1980m	@yak1980m	766.83	766.88	/
words@yak1980m	@yak1980m	766.88	767.82	пространства
words@yak1980m	@yak1980m	767.82	767.97	/
words@yak1980m	@yak1980m	767.97	768.21	/
words@yak1980m	@yak1980m	768.21	768.54	его
words@yak1980m	@yak1980m	768.54	768.98	вся
words@yak1980m	@yak1980m	768.98	769.39	такая
words@yak1980m	@yak1980m	769.39	769.536	/
words@yak1980m	@yak1980m	769.536	769.68	как
words@yak1980m	@yak1980m	769.68	770.07	сказать
words@yak1980m	@yak1980m	770.07	770.1	/
words@yak1980m	@yak1980m	770.1	771.32	научно-физическая
words@yak1980m	@yak1980m	771.32	771.8	ф...
words@yak1980m	@yak1980m	771.8	772.28	квантовая
words@yak1980m	@yak1980m	772.28	773.06	механика
words@yak1980m	@yak1980m	773.06	773.12	/
words@yak1980m	@yak1980m	773.12	773.46	на...
words@yak1980m	@yak1980m	773.46	773.92	на...
words@yak1980m	@yak1980m	773.92	774.82	наложенная
words@yak1980m	@yak1980m	774.82	775.05	на
words@yak1980m	@yak1980m	775.05	775.17	в
words@yak1980m	@yak1980m	775.17	775.53	общем
words@yak1980m	@yak1980m	775.53	775.69	/
words@yak1980m	@yak1980m	775.69	775.87	так
words@yak1980m	@yak1980m	775.87	776.03	или
words@yak1980m	@yak1980m	776.03	776.42	иначе
words@yak1980m	@yak1980m	776.42	776.45	/
words@yak1980m	@yak1980m	776.45	777.19	эмоциональные
words@yak1980m	@yak1980m	777.19	777.25	/
words@yak1980m	@yak1980m	777.25	777.63	какие-то
words@yak1980m	@yak1980m	777.63	778.83	человеческие
words@yak1980m	@yak1980m	780.607	780.81	да
words@yak1980m	@yak1980m	780.81	780.88	/
words@yak1980m	@yak1980m	780.88	780.95	/
words@yak1980m	@yak1980m	780.95	781.11	я
words@yak1980m	@yak1980m	781.11	781.37	дума...
words@yak1980m	@yak1980m	781.37	781.54	я
words@yak1980m	@yak1980m	781.54	781.89	уверен
words@yak1980m	@yak1980m	781.89	781.99	/
words@yak1980m	@yak1980m	781.99	782.06	/
words@yak1980m	@yak1980m	782.06	782.17	я
words@yak1980m	@yak1980m	782.17	782.48	уверен
words@yak1980m	@yak1980m	782.48	782.563	/
words@yak1980m	@yak1980m	782.563	782.647	да
gesture@iau1978m	@iau1978m	400.2	402.35	поправляет лежащие на столе карточки
gesture@iau1978m	@iau1978m	402.35	407.65	ритмическое биение кистью правой руки сверху вниз
gesture@iau1978m	@iau1978m	407.65	408.51	указывает двумя руками на себя
gesture@iau1978m	@iau1978m	409.17	410.59	ритмическое биение сложенными вместе ладонями сверху вниз
gesture@iau1978m	@iau1978m	410.757	415.54	опирается головой на две руки со сплетенными между собой пальцами
gesture@iau1978m	@iau1978m	415.54	416.1	слегка кивает
gesture@iau1978m	@iau1978m	418.695	419.49	указывает указательным пальцем правой руки на собеседника; левую руку держит согнутой в локте
gesture@iau1978m	@iau1978m	419.49	420.41	указательным пальцем правой руки покачивает снизу вверх
gesture@iau1978m	@iau1978m	421.005	422.705	локти стоят на столе; правая ладонь пощупывает левый кулак
gesture@iau1978m	@iau1978m	424.245	425.375	двигает головой вперед и двигает кистью правой руки к собеседнику с направленной вверх ладонью
gesture@iau1978m	@iau1978m	425.855	427.415	ритмическое биение кистью правой руки с направленной вверх ладонью
gesture@iau1978m	@iau1978m	427.81	429.67	ритмическое биение кистью правой руки с направленной вверх ладонью
gesture@iau1978m	@iau1978m	430.415	431.22	локти стоят на столе; складывает ладони вместе
gesture@iau1978m	@iau1978m	446.48	447.44	направляет кисть правой руки к собеседнику ладонью вверх
gesture@iau1978m	@iau1978m	447.665	449.12	переставляет стоящую на столе кружку
gesture@iau1978m	@iau1978m	451.59	452.11	многократно кивает 
gesture@iau1978m	@iau1978m	460.02	460.47	поднимает брови
gesture@iau1978m	@iau1978m	460.475	460.945	двигает головой вперед
gesture@iau1978m	@iau1978m	463.825	465.36	поднимает правую руку и держит ее согнутой в локте; указательный палец разогнут
gesture@iau1978m	@iau1978m	465.365	466.805	двигает кисть правой руки к собеседнику
gesture@iau1978m	@iau1978m	468.665	469.455	подносит правую руку ко рту и двигает лежащую на столе карточку
gesture@iau1978m	@iau1978m	471.965	472.755	двигает кистью правой руки к собеседнику
gesture@iau1978m	@iau1978m	475.055	475.995	ритмическое биение указательным пальцем правой руки
gesture@iau1978m	@iau1978m	477.49	478.16	поворачивает кисть правой руки в обратную от собеседника сторону с выставленным указательным палььцем; двигает головой вперед
gesture@iau1978m	@iau1978m	479.76	480.34	указывает указательным пальцем правой руки на собеседника
gesture@iau1978m	@iau1978m	480.495	481.095	вращает кистью правой руки вокруг своей оси с разогнутым указательным пальцем
gesture@iau1978m	@iau1978m	481.56	481.94	отводит правую кисть немного вперед
gesture@iau1978m	@iau1978m	484.46	484.73	отводит руки вперед
gesture@iau1978m	@iau1978m	485.12	485.82	скрещивает руки перед собой
gesture@iau1978m	@iau1978m	486.0	486.95	складывает руки на груди
gesture@iau1978m	@iau1978m	488.7	491.0	опирается головой на левую руку и подносит её ко рту
gesture@iau1978m	@iau1978m	522.0	522.91	ритмично кивает
gesture@iau1978m	@iau1978m	532.74	533.47	двигает головой вперед и разводит руками; правая рука лежит на столе, левая стоит на локте
gesture@iau1978m	@iau1978m	533.475	533.965	мотает головой и левой рукой, стоящей на локте
gesture@iau1978m	@iau1978m	537.691	538.541	касается собеседника
gesture@iau1978m	@iau1978m	538.715	540.89	неоднократно кивает и двигает кистью правой руки в направлении собеседника
gesture@iau1978m	@iau1978m	540.89	542.08	двигает кистью правой руки в направлении собеседника
gesture@iau1978m	@iau1978m	542.08	543.12	двигает кистью правой руки и поднимает кисть левой руки
gesture@iau1978m	@iau1978m	543.125	544.075	двигает кистью правой руки
gesture@iau1978m	@iau1978m	544.415	544.835	кисть правой руки движется в левую сторону с направленной вниз ладонью
gesture@iau1978m	@iau1978m	545.435	546.215	теребит карандаш
gesture@iau1978m	@iau1978m	547.15	547.6	кивает
gesture@iau1978m	@iau1978m	561.6	571.66	загибает пальцы правой руки
gesture@iau1978m	@iau1978m	576.05	577.68	крутит стоящую на столе кружку
gesture@iau1978m	@iau1978m	579.61	582.15	водит указательным и средним пальцами правой руки по краю кружки
gesture@iau1978m	@iau1978m	584.12	585.18	двигает лежащую на столе карточку
gesture@iau1978m	@iau1978m	586.175	588.315	двигает правой рукой в направлении собеседника и кивает
gesture@iau1978m	@iau1978m	588.38	588.82	кивает и отводит ладонь правой руки в обратном от собеседника направлении
gesture@iau1978m	@iau1978m	590.46	591.205	двигает головой вперед
gesture@iau1978m	@iau1978m	592.325	592.5	кивает
gesture@iau1978m	@iau1978m	592.5	593.33	мотает головой и правой рукой
gesture@iau1978m	@iau1978m	593.33	594.01	ритмичное биение пальцами правой руки друг об друга
gesture@iau1978m	@iau1978m	594.015	594.505	отводит кисть правой руки в направлении собеседника ладонью вверх и двигает головой вперед
gesture@iau1978m	@iau1978m	594.505	595.14	наклоняет голову вбок и немного опускает правую руку
gesture@iau1978m	@iau1978m	595.14	595.5	двигает головой вперед и двигает кистью правой руки, направляя ладонь вверх
gesture@iau1978m	@iau1978m	597.615	598.615	мотает головой
gesture@iau1978m	@iau1978m	600.055	600.385	двигает головой и кистью правой руки вперед с выставленным указательным пальцем
gesture@iau1978m	@iau1978m	612.63	613.58	теребит карандаш
gesture@iau1978m	@iau1978m	617.47	617.99	кивает
gesture@iau1978m	@iau1978m	619.775	620.505	кивает
gesture@iau1978m	@iau1978m	620.505	621.495	двигает лежащую на столе карточку
gesture@iau1978m	@iau1978m	621.765	622.435	опирается подбородком на левую руку
gesture@iau1978m	@iau1978m	623.895	624.705	указательным пальцем левой руки показывает вперед
gesture@iau1978m	@iau1978m	626.815	627.335	смотрит вниз
gesture@iau1978m	@iau1978m	628.18	630.15	указательным пальцем левой руки вращает по часовой стрелке, двигает головой вперед и откидывается назад
gesture@iau1978m	@iau1978m	630.54	631.5	двигает головой назад и вперед и вращает руками с выставленными указательными пальцами на себя
gesture@iau1978m	@iau1978m	634.55	636.05	поворачивает карточку немного на себя и смотрит на неё
gesture@iau1978m	@iau1978m	639.945	640.805	отводит правую руку в сторону
gesture@iau1978m	@iau1978m	641.2	643.9	поправляет лежащие на столе карточки
gesture@iau1978m	@iau1978m	645.045	646.155	складывает руки на груди
gesture@iau1978m	@iau1978m	647.995	648.365	смотрит на карточку, которую держит в руках
gesture@iau1978m	@iau1978m	663.13	664.45	двигает указательный палец правой руки вдоль картинки 
gesture@iau1978m	@iau1978m	665.165	666.255	ритмично тыкает указательным пальцем по фотографии
gesture@iau1978m	@iau1978m	671.39	672.27	кивает и тыкает указательным пальцем правой руки в воздухе
gesture@iau1978m	@iau1978m	672.275	672.785	двигает головой вперед и прокручивает указательным пальцем правой руки вперед
gesture@iau1978m	@iau1978m	674.855	675.185	двигает головой вперед и ведет указательным пальцем пальцем правой руки в направлении собеседника
gesture@iau1978m	@iau1978m	675.445	676.59	кивает и двигает правую руку ладонью вниз
gesture@iau1978m	@iau1978m	676.592	677.172	двигает головой вперед и вращает указательным пальцем правой руки от себя
gesture@iau1978m	@iau1978m	677.648	678.113	кивает и двигает указательным пальцем правой руки вниз 
gesture@iau1978m	@iau1978m	678.113	678.813	кивает и вращает указательным пальцем правой руки от себя
gesture@iau1978m	@iau1978m	679.268	679.808	двигает головой вперед и двигает правой рукой вниз с ладонью вниз
gesture@iau1978m	@iau1978m	680.08	680.72	двигает головой вперед и качает правой рукой перед собой и ладонью от себя
gesture@iau1978m	@iau1978m	680.725	681.435	поднимает голову и немного опускает пальцы правой руки вниз
gesture@iau1978m	@iau1978m	681.435	682.27	двигает головой вперед и двигает правую руку вниз по направлению к собеседнику
gesture@iau1978m	@iau1978m	682.27	683.3	двигает головой вперед, складывает подушки пальцев правой руки вместе и ритмично двигает ей вниз с ладонью вверх
gesture@iau1978m	@iau1978m	683.3	684.29	вертит правой рукой в разные стороны
gesture@iau1978m	@iau1978m	684.88	685.83	делает круговые движения руками друг напротив друга
gesture@iau1978m	@iau1978m	686.43	688.185	двигает головой назад и делает круговые движения кистью правой руки вперед
gesture@iau1978m	@iau1978m	688.185	688.765	выпрямляет шею и двигает кистью правой руки к собеседнику
gesture@iau1978m	@iau1978m	688.95	689.89	разводит правой рукой по направлению к собеседнику и приподнимает и опускает кисть левой руки, двигает головой вперед
gesture@iau1978m	@iau1978m	690.545	691.145	двигает головой и кистью правой руки вперед и в левой руке держит карандаш
gesture@iau1978m	@iau1978m	691.145	691.6	разводит двумя руками в сторону и двигает головой вперед
gesture@iau1978m	@iau1978m	691.6	692.35	сводит пальцы рук ближе друг к другу и приближает руки друг к другу, поворачивая их ладонями вверх
gesture@iau1978m	@iau1978m	692.35	693.43	двигает правую руку по направлению к собеседнику и левую руку ставит на стол
gesture@iau1978m	@iau1978m	697.177	697.757	кивает и ставит подбородок на левую руку
gesture@iau1978m	@iau1978m	714.162	715.25	двигает головой вперед, кладет руки на стол и двигает лежащую на столе карточку
gesture@iau1978m	@iau1978m	717.237	718.567	теребит карандаш
gesture@iau1978m	@iau1978m	722.967	723.797	ставит подбородок на левую руку
gesture@iau1978m	@iau1978m	730.997	731.797	кивает
gesture@iau1978m	@iau1978m	732.512	732.862	закрывает глаза
gesture@iau1978m	@iau1978m	733.482	735.732	теребит карандаш в двух руках
gesture@iau1978m	@iau1978m	740.132	740.992	оборачивается назад
gesture@iau1978m	@iau1978m	743.047	744.097	поднимает брови, отводит левую руку в левую сторону и выпрямляет шею
gesture@iau1978m	@iau1978m	745.927	746.897	двигает головой вперед и показывает указательным пальцем правой руки назад
gesture@iau1978m	@iau1978m	749.308	750.171	показывает указательным пальцем правой руки вперед
gesture@iau1978m	@iau1978m	750.8	751.172	тыкает указательным пальцем правой руки вперед
gesture@iau1978m	@iau1978m	753.436	754.264	теребит карандаш
gesture@iau1978m	@iau1978m	757.156	758.747	наклоняет голову вбок
gesture@iau1978m	@iau1978m	759.2	760.282	кивает
gesture@iau1978m	@iau1978m	761.4	762.073	наклоняет голову вбок
gesture@iau1978m	@iau1978m	762.573	763.327	ставит правую руку на уровне головы ладонью вниз и левую руку на уровне груди ладонью вниз
gesture@iau1978m	@iau1978m	763.573	764.637	трясет кистью правой руки по направлению к собеседнику ладонью вверх и немного наклоняется всем телом вперед
gesture@iau1978m	@iau1978m	764.728	765.455	правую руку помещает поверх левой
gesture@iau1978m	@iau1978m	765.487	766.414	складывает руки под углом так, что пальцы одной руки находятся между пальцами другой
gesture@iau1978m	@iau1978m	766.609	766.982	помещает правую ладонь поверх левой ладони; правая ладонь расположена своей тыльной стороной к левой ладони
gesture@iau1978m	@iau1978m	768.921	769.457	кивает
gesture@iau1978m	@iau1978m	780.617	780.881	тыкает ладонью правой руки себя в грудь
gesture@iau1978m	@iau1978m	780.881	781.185	двигает головой и кистью правой руки вперед
gesture@iau1978m	@iau1978m	781.185	781.713	двигает головой вперед и разводит руками в стороны ладонями вниз
gesture@iau1978m	@iau1978m	781.908	782.327	кивает и разводит руками
gesture@yak1980m	@yak1980m	401.995	408.15	шевелит сплетенными между собой пальцами
gesture@yak1980m	@yak1980m	408.157	408.652	сплетает пальцы по-другому
gesture@yak1980m	@yak1980m	408.652	411.392	шевелит сплетеннными между собой пальцами
gesture@yak1980m	@yak1980m	412.917	413.89	приподнимает плечи, откидывает голову назад и разводит руками
gesture@yak1980m	@yak1980m	414.508	415.418	откидывает голову назад и кивает
gesture@yak1980m	@yak1980m	420.305	420.685	приподнимает большой и указательный палец правой руки; пальцы рук сплетены
gesture@yak1980m	@yak1980m	423.1	424.0	склоняет голову в правый бок; пальцы рук сплетены между собой; правая рука немного приподнимается
gesture@yak1980m	@yak1980m	426.025	427.405	приподнимает плечи; пальцы рук сплетены между собой; разводит в стороны большими пальцами; качает головой в стороны
gesture@yak1980m	@yak1980m	427.8	430.0	теребит лежащий на кресле телефон
gesture@yak1980m	@yak1980m	430.112	431.002	ведет подбородком вбок и кладет левую руку на колено
gesture@yak1980m	@yak1980m	431.405	432.105	поворачивает левую руку ладонью вверх и двигает головой вперед
gesture@yak1980m	@yak1980m	432.99	433.69	разводит руками и качает головой в разные стороны
gesture@yak1980m	@yak1980m	434.005	436.205	поворачивает левую руку ладонью вверх и качает головой вперед
gesture@yak1980m	@yak1980m	436.79	441.51	ритмическое биение левой рукой ладонью вверх и движение головой вперед
gesture@yak1980m	@yak1980m	442.215	442.735	поворачивает голову на собеседника и поворачивает кисть левой руки на 90 градусов
gesture@yak1980m	@yak1980m	442.87	443.65	режет ребром ладони воздух и отводит ее в сторону; двигает головой вперед
gesture@yak1980m	@yak1980m	445.305	446.145	двигает головой вперед и поворачивает левую руку ладонью вверх
gesture@yak1980m	@yak1980m	448.35	448.94	поворачивает кисть левой руки ладонью вверх
gesture@yak1980m	@yak1980m	452.655	456.535	двигает головой вперед и вертит кистью левой руки
gesture@yak1980m	@yak1980m	458.1	459.36	поворачивает голову в противоположную от собеседника сторону и смотрит вниз
gesture@yak1980m	@yak1980m	459.695	460.175	двигает голову вперед
gesture@yak1980m	@yak1980m	460.955	461.205	кивает
gesture@yak1980m	@yak1980m	461.705	462.3	двигает головой вперед
gesture@yak1980m	@yak1980m	462.3	463.06	мотает головой
gesture@yak1980m	@yak1980m	463.065	463.535	откидывает голову
gesture@yak1980m	@yak1980m	467.44	467.76	мотает головой
gesture@yak1980m	@yak1980m	468.875	471.605	многократно двигает головой вперед
gesture@yak1980m	@yak1980m	473.595	475.545	правая рука на уровне головы направлена ладонью вниз и левая рука на уровне живота направлена ладонью вверх
gesture@yak1980m	@yak1980m	476.08	476.72	двигает руку вперед ладонью вверх и двигает голову вперед
gesture@yak1980m	@yak1980m	476.725	477.705	кивает
gesture@yak1980m	@yak1980m	478.29	479.1	мотает головой
gesture@yak1980m	@yak1980m	479.32	479.99	мотает головой
gesture@yak1980m	@yak1980m	481.595	482.305	мотает головой
gesture@yak1980m	@yak1980m	483.705	484.345	мотает головой
gesture@yak1980m	@yak1980m	485.61	486.71	мотает головой
gesture@yak1980m	@yak1980m	486.71	491.28	мотает головой и двигает ею вперед
gesture@yak1980m	@yak1980m	491.28	492.34	двигает головой вперед
gesture@yak1980m	@yak1980m	493.575	495.065	мотает головой и вертит кистью правой руки
gesture@yak1980m	@yak1980m	495.065	496.845	двигает головой вперед и ставит руки друг напротив друга
gesture@yak1980m	@yak1980m	497.79	498.91	двигает головой вперед и отводит правую руку в правую сторону ладонью вверх
gesture@yak1980m	@yak1980m	500.215	501.145	сжимает кулаки и двигает ими вперед
gesture@yak1980m	@yak1980m	501.345	502.235	двигает головой вперед и отводит правый кулак в правую сторону
gesture@yak1980m	@yak1980m	502.705	503.515	ритмично трясет головой и руками со сложенными вместе подушками пальцев
gesture@yak1980m	@yak1980m	503.865	505.095	несколько раз указывает кистью левой руки на себя 
gesture@yak1980m	@yak1980m	505.095	505.955	мотает головой
gesture@yak1980m	@yak1980m	507.18	509.19	ритмично двигает направленными друг против друга руками с округлыми расправленными веером пальцами
gesture@yak1980m	@yak1980m	509.51	511.88	вращает вперед руками с округлыми расправленными веером пальцами так, что одна рука поочередно оказывается впереди другой
gesture@yak1980m	@yak1980m	511.955	512.455	двигает вперед руками с округлыми расправленными веером пальцами
gesture@yak1980m	@yak1980m	513.17	513.61	двигает вперед руками с округлыми расправленными веером пальцами
gesture@yak1980m	@yak1980m	513.735	515.605	многократно вращает вперед руками
gesture@yak1980m	@yak1980m	515.83	519.8	вертит головой в разные стороны и отводит руки в разные стороны
gesture@yak1980m	@yak1980m	521.24	521.86	двигает головой вперед
gesture@yak1980m	@yak1980m	522.495	523.175	левой рукой хлопает себя по правой руке, лежащей на колене
gesture@yak1980m	@yak1980m	536.606	537.686	теребит телефон
gesture@yak1980m	@yak1980m	538.5	539.62	кивает, приподнимает плечи, отводит и приподнимает левую руку в сторону
gesture@yak1980m	@yak1980m	543.97	545.3	мотает головой
gesture@yak1980m	@yak1980m	545.425	547.495	кивает головой в правую и левую стороны
gesture@yak1980m	@yak1980m	548.605	550.805	кивает; левая рука ритмично поднимается и опускается; при подъеме рука направлена ладонью вверх
gesture@yak1980m	@yak1980m	554.43	555.67	вращает вперед руками с округлыми расправленными веером пальцами так, что одна рука поочередно оказывается впереди другой
gesture@yak1980m	@yak1980m	561.97	564.66	кивает
gesture@yak1980m	@yak1980m	566.73	567.53	ладонью левой руки тыкает в локоть кресла
gesture@yak1980m	@yak1980m	567.535	569.16	тыкает сначала средним пальцем левой руки в локоть кресла, затем тыкает указательным пальцем
gesture@yak1980m	@yak1980m	569.16	570.62	часто тыкает в локоть кресла указательны пальцем
gesture@yak1980m	@yak1980m	570.905	572.945	покачивает и кружит кистью левой руки с направленной вниз ладонью и качает головой
gesture@yak1980m	@yak1980m	575.6	576.14	указывает большим пальцем левой руки в левую сторону и наклоняет голову в левую сторону
gesture@yak1980m	@yak1980m	576.145	576.82	поднимает и загибает указательный палец левой руки и одновременно отводит левую руку, стоящую на локте, назад и ставит голову прямо
gesture@yak1980m	@yak1980m	576.82	578.02	разгибает большой палец левой руки и наклоняет левую руку, стоящую на локте, немного в сторону и двигает голову вперед и назад
gesture@yak1980m	@yak1980m	578.025	579.095	опирается средним пальцем левой руки на локоть кресла
gesture@yak1980m	@yak1980m	579.095	580.13	отводит левую руку, стоящую на локте, вбок, разгибает и сгибает указательный палец, разгибая большой палец, и двигает голову вперед
gesture@yak1980m	@yak1980m	580.13	580.79	указательным пальцем левой руки указывает вниз и большой палец держит разогнутым и мотает головой
gesture@yak1980m	@yak1980m	580.795	581.525	отводит левую руку, стоящую на локте, вбок с разогнутым большим пальцем и отводит голову в левую сторону
gesture@yak1980m	@yak1980m	581.525	584.125	изображает средним пальцем левой руки на столе круг и отводит голову в правую сторону
gesture@yak1980m	@yak1980m	585.285	586.255	складывает правую руку поверх левой на коленях, держа большой палец левой руки сверху
gesture@yak1980m	@yak1980m	591.795	592.755	двигает головой вперед
gesture@yak1980m	@yak1980m	598.99	599.38	откидывает голову назад
gesture@yak1980m	@yak1980m	612.63	613.58	поправляет очки
gesture@yak1980m	@yak1980m	614.71	615.25	двигает головой вперед
gesture@yak1980m	@yak1980m	615.435	616.565	двигает головой вперед и выдвигает правую руку вперед ладонью вниз
gesture@yak1980m	@yak1980m	616.845	619.08	вращает руками в обратную сторону так, что одна поочередно оказывается впереди другой и двигает головой вперед и назад
gesture@yak1980m	@yak1980m	619.08	619.72	правой и левой руками с направленными вниз ладонями вращает по часовой стрелке; правая рука - на уровне головы, левая рука - на уровне груди
gesture@yak1980m	@yak1980m	620.355	621.865	правая рука движется вбок с направленной вниз ладонью и левая рука двигается к себе с направленной вниз ладонью; голова наклоняется вбок и потом поворачивается на собеседника
gesture@yak1980m	@yak1980m	622.125	622.5	мотает головой
gesture@yak1980m	@yak1980m	622.5	623.575	двигает головой вперед и назад и вращает правой рукой вперед с выставленным указательным пальцем
gesture@yak1980m	@yak1980m	623.575	624.245	двигает головой вперед
gesture@yak1980m	@yak1980m	624.245	626.24	двигает головой вперед и вращает руками на себя так, что одна оказывается поочередно впереди другой
gesture@yak1980m	@yak1980m	626.24	628.16	двигает головой вперед, мотает ей и вращает руками на себя
gesture@yak1980m	@yak1980m	628.165	629.385	двигает головой вперед и тыкает указательным пальцем левой руки в воздухе
gesture@yak1980m	@yak1980m	630.865	632.02	двигает головой назад и несколько раз двигает указательным пальцем левой руки
gesture@yak1980m	@yak1980m	632.02	632.42	двигает левую руку с выставленным указательным пальцем на себя
gesture@yak1980m	@yak1980m	632.425	632.965	большим пальцем левой руки показывает назад
gesture@yak1980m	@yak1980m	636.565	637.725	наклоняется ближе к карточке
gesture@yak1980m	@yak1980m	640.03	641.49	трёт нос и ставит подбородок на левую руку
gesture@yak1980m	@yak1980m	641.495	641.835	отводит правую руку в сторону ладонью вверх
gesture@yak1980m	@yak1980m	642.75	644.01	потирает подбородок
gesture@yak1980m	@yak1980m	645.155	648.385	показывает указательным пальцем левой руки на картинку
gesture@yak1980m	@yak1980m	654.275	659.53	указательным пальцем правой руки показывает на объект на картинке
gesture@yak1980m	@yak1980m	659.53	663.1	указательным пальцем правой руки против часовой стрелки рисует круг на картинке 
gesture@yak1980m	@yak1980m	667.115	667.585	наклоняется назад и перед собой держит согнутыми в локтях руки с сжатыми кулаками
gesture@yak1980m	@yak1980m	668.195	668.915	кладёт правую ногу на левую и на правую кладёт руку
gesture@yak1980m	@yak1980m	673.415	674.205	кивает
gesture@yak1980m	@yak1980m	676.708	678.178	кивает и разводит руками
gesture@yak1980m	@yak1980m	686.708	688.188	наклоняет голову в правую сторону и теребит край стола
gesture@yak1980m	@yak1980m	692.535	693.98	раздувает губы и сжимает их
gesture@yak1980m	@yak1980m	695.012	695.272	двигает головой вперед и машет правой рукой вниз
gesture@yak1980m	@yak1980m	696.03	696.912	двигает головой вперед и правой рукой; рука стоит ребром
gesture@yak1980m	@yak1980m	697.803	699.821	двигает головой вперед и правой рукой с выставленным большим пальцем двигает назад
gesture@yak1980m	@yak1980m	700.308	701.017	мотает головой
gesture@yak1980m	@yak1980m	701.758	702.385	кивает
gesture@yak1980m	@yak1980m	703.018	704.958	кивает и вращает руками, разводя их
gesture@yak1980m	@yak1980m	704.958	705.586	вращает руками на себя
gesture@yak1980m	@yak1980m	706.396	707.586	отводит голову в левый бок
gesture@yak1980m	@yak1980m	707.914	708.487	двигает головой вперед
gesture@yak1980m	@yak1980m	709.63	709.86	двигает головой вперед
gesture@yak1980m	@yak1980m	710.112	710.493	отводит голову в правую сторону
gesture@yak1980m	@yak1980m	711.025	712.252	отводит голову в правую сторону
gesture@yak1980m	@yak1980m	719.006	719.715	облизывает губы
